7/15/1990,20.16728791,19.78494485,19.94757158,19.96,19.96
7/16/1990,20.02076435,20.04,20.22898269,20.20976369,20.01193543
7/17/1990,20.35091445,20.017,20.008,19.95213016,19.8946665
7/18/1990,20.194,19.90331993,19.89115453,19.90578878,19.975
7/19/1990,20.303,20.15048618,19.96473518,20.067,20.067
7/20/1990,20.54139043,20.43887485,20.30815944,20.00185848,20.163
7/21/1990,19.98049968,20.173,20.173,20.173,20.173
7/22/1990,19.86054164,20.21887732,19.89010161,20.024,20.024
7/23/1990,20.006,19.991,19.96197879,19.985,19.985
7/24/1990,20.06190078,19.94570846,19.905,19.8162397,19.905
7/25/1990,19.88285737,19.849,19.69955671,19.82725269,20.04302761
7/26/1990,19.81423358,19.869,20.0110326,19.854,19.67154696
7/27/1990,19.87424697,19.72866233,19.834,19.834,19.99912092
7/28/1990,19.98918589,19.81,19.63924186,19.806,19.76805942
7/29/1990,19.81060586,19.56061668,19.79740895,19.5645646,19.748
7/30/1990,19.686,19.62128163,19.80055268,19.66,19.64775331
7/31/1990,19.6570005,19.48720018,19.72833948,19.584,19.71985036
8/1/1990,19.515,19.42479612,19.53253287,19.47129509,19.502
8/2/1990,19.441,19.428,19.33179449,19.57721544,19.58101755
8/3/1990,19.349,19.51906308,19.32624102,19.37622225,19.336
8/4/1990,19.286,19.42724379,19.16134073,19.11521969,19.27240393
8/5/1990,19.36654033,19.37884908,19.17401289,19.238,19.238
8/6/1990,19.233,19.187,19.187,19.24818081,19.01858614
8/7/1990,19.186,19.00921412,19.15340002,19.09900275,19.05216576
8/8/1990,19.17,19.24327897,19.129,19.05589311,19.129
8/9/1990,19.175,19.03298687,19.30215722,19.09495245,19.04795006
8/10/1990,19.02499455,19.10247553,19.121,19.29575573,19.15875463
8/11/1990,19.15977903,19.35480351,19.26362098,19.07541153,19.01749395
8/12/1990,19.13355036,19.16772334,19.232,19.37238928,19.21650694
8/13/1990,19.45568686,19.312,19.40813277,19.14447581,19.32683451
8/14/1990,19.58097865,19.48849524,19.393,19.33369523,19.19216364
8/15/1990,19.71110301,19.55991081,19.37745984,19.59507408,19.67694178
